longName,fastaName,gffName,gff3Name,gc,numGeneGff3,numExonGff3,exonDensityGff3,numIntronGff3,intronDensityGff3,numGeneGff,numExonGff,exonDensityGff,numIntronGff,intronDensityGff,rnaSeqCount,ES
Nadsonia fulvescens var. elongata DSM 6958 v1.0,Nadfu1_AssemblyScaffolds.fasta.gz,Nadfu1_GeneCatalog_genes_20110909.gff.gz,Nadfu1.filtered_proteins.FilteredModels1.gff3.gz,39.3,5657.0,8862.0,1.56655471098,3201.0,0.57,5657.0,8862.0,1.56655471098,3205.0,0.57,0,pass
Naiadella fluitans ATCC 64713 v1.0,Naifl1_AssemblyScaffolds.fasta.gz,Naifl1_GeneCatalog_genes_20140403.gff.gz,Naifl1.filtered_proteins.FilteredModels2.gff3.gz,49.3,13270.0,70814.0,5.33639788998,57544.0,4.34,13270.0,70814.0,5.33639788998,57544.0,4.34,0,pass
Nectria haematococca v2.0,Necha2_scaffolds.fasta.gz,,Necha2.filtered_proteins.FilteredModels1.gff3.gz,50.8,9665.0,29373.0,3.03911019141,19708.0,2.04,,,,,,0,pass
Nematocida parisii ERTm1,Nempa1_AssemblyScaffolds.fasta.gz,Nempa1_GeneCatalog_genes_20130904.gff.gz,Nempa1.filtered_proteins.BroadModels.gff3.gz,34.4,2661.0,2663.0,1.00075159714,2.0,0.0,2661.0,2663.0,1.00075159714,2.0,0.0,23,fail
Neosartorya fischeri NRRL 181,Neofi1_AssemblyScaffolds.fasta.gz,Neofi1_GeneCatalog_genes_20120815.gff.gz,Neofi1.filtered_proteins.ExternalModels.gff3.gz,49.4,10406.0,30984.0,2.97751297328,20578.0,1.98,10406.0,30984.0,2.97751297328,20578.0,1.98,0,pass
Neolentinus lepideus v1.0,Neole1_AssemblyScaffolds.fasta.gz,Neole1_GeneCatalog_genes_20130125.gff.gz,Neole1.filtered_proteins.FilteredModels1.gff3.gz,50.9,13164.0,75210.0,5.71330902461,62046.0,4.71,13164.0,75210.0,5.71330902461,62046.0,4.71,1,pass
Neofusicoccum parvum UCRNP2,Neopa1_AssemblyScaffolds.fasta.gz,Neopa1_GeneCatalog_genes_20130909.gff.gz,Neopa1.filtered_proteins.ExternalModels.gff3.gz,56.8,10366.0,32758.0,3.16013891569,22392.0,2.16,10366.0,32758.0,3.16013891569,22392.0,2.16,12,pass
Neurospora crassa OR74A v2.0,Neucr2_AssemblyScaffolds.fasta.gz,Neucr2_GeneCatalog_genes_20130412.gff.gz,Neucr2.filtered_proteins.BroadModels.gff3.gz,48.3,10785.0,30794.0,2.85526193788,20009.0,1.86,10785.0,30794.0,2.85526193788,20009.0,1.86,506,pass
Neurospora crassa FGSC 73 trp-3 v1.0,Neucr_trp3_1_AssemblyScaffolds.fasta.gz,Neucr_trp3_1_GeneCatalog_genes_20140324.gff.gz,Neucr_trp3_1.filtered_proteins.FilteredModels3.gff3.gz,48.9,2711.0,7335.0,2.70564367392,4618.0,1.7,11978.0,31502.0,2.62998831191,19524.0,1.63,506,pass
Neurospora discreta FGSC 8579 mat A,Neurospora_discreta.AssemblyScaffolds.fasta.gz,,Neudi1.filtered_proteins.FilteredModels2.gff3.gz,49.5,389.0,1001.0,2.57326478149,612.0,1.57,,,,,,8,pass
,,Neute_matA2.filtered_proteins.FilteredModels1.gff3.gz,,,,,,,,11978.0,31502.0,2.62998831191,19524.0,1.63,0,
Neurospora tetrasperma FGSC 2509 mat a v1.0,Neurospora_tetrasperma_mata_AssemblyScaffolds.fasta.gz,,Neute_mat_a1.filtered_proteins.FilteredModels1.gff3.gz,49.7,1273.0,3584.0,2.81539670071,2311.0,1.82,,,,,,8,fail
Niesslia exilis CBS 358.70 v1.0,Nieex1_AssemblyScaffolds.fasta.gz,Nieex1_GeneCatalog_genes_20140925.gff.gz,,54.7,,,,,,13499.0,37598.0,2.78524335136,24099.0,1.79,0,pass
Nosema ceranae BRL01,Nosce1_AssemblyScaffolds.fasta.gz,Nosce1_GeneCatalog_genes_20140109.gff.gz,Nosce1.filtered_proteins.ExternalModels.gff3.gz,25.3,2060.0,2066.0,1.00291262136,6.0,0.0,2060.0,2066.0,1.00291262136,6.0,0.0,6,pass
Obba rivulosa 3A-2 v1.0,Obbri1_AssemblyScaffolds.fasta.gz,Obbri1_GeneCatalog_genes_20140615.gff.gz,Obbri1.filtered_proteins.FilteredModels1.gff3.gz,53.6,13206.0,79539.0,6.02294411631,66333.0,5.02,13206.0,79539.0,6.02294411631,66333.0,5.02,1,pass
Oidiodendron maius Zn v1.0,Oidma1_AssemblyScaffolds.fasta.gz,Oidma1_GeneCatalog_genes_20110606.gff.gz,Oidma1.filtered_proteins.FilteredModels1.gff3.gz,47.1,510.0,1471.0,2.88431372549,961.0,1.88,16703.0,49633.0,2.97150212537,32930.0,1.97,6,pass
Omphalotus olearius,Ompol1_AssemblyScaffolds.fasta.gz,Ompol1_GeneCatalog_genes_20130516.gff.gz,Ompol1.filtered_proteins.ExternalModels.gff3.gz,47.4,2128.0,16142.0,7.58552631579,14014.0,6.59,8171.0,59820.0,7.32101333986,51649.0,6.32,0,pass
Onnia scaura P-53A v1.0,Onnsc1_AssemblyScaffolds.fasta.gz,Onnsc1_GeneCatalog_genes_20150419.gff.gz,,50.7,,,,,,12895.0,68688.0,5.32671578131,55793.0,4.33,0,pass
Ophiobolus disseminans CBS 113818 v1.0,Ophdi1_AssemblyScaffolds.fasta.gz,Ophdi1_GeneCatalog_genes_20140614.gff.gz,Ophdi1.filtered_proteins.FilteredModels1.gff3.gz,51.7,16027.0,41581.0,2.59443439196,25554.0,1.59,16027.0,41581.0,2.59443439196,25554.0,1.59,1,pass
Ophiostoma piceae UAMH 11346,Ophpc1_AssemblyScaffolds.fasta.gz,Ophpc1_GeneCatalog_genes_20130927.gff.gz,Ophpc1.filtered_proteins.ExternalModels.gff3.gz,53.4,8884.0,20072.0,2.25934263845,11188.0,1.26,8884.0,20072.0,2.25934263845,11188.0,1.26,0,pass
Orpinomyces sp.,Orpsp1_1_AssemblyScaffolds.fasta.gz,Orpsp1_1_GeneCatalog_genes_20140826.gff.gz,,17.0,,,,,,18936.0,56378.0,2.97729193071,37442.0,1.98,0,pass
Pachysolen tannophilus NRRL Y-2460 v1.2,Pacta1_2_AssemblyScaffolds.fasta.gz,Pacta1_2_GeneCatalog_genes_20110630.gff.gz,Pacta1_2.filtered_proteins.Filteredmodels2.gff3.gz,29.9,5675.0,7541.0,1.32881057269,1846.0,0.33,5675.0,7541.0,1.32881057269,1866.0,0.33,0,pass
Panus rudis PR-1116 ss-1 v1.0,Panru1_AssemblyScaffolds.fasta.gz,Panru1_GeneCatalog_genes_20141214.gff.gz,,50.1,,,,,,13568.0,77507.0,5.71248525943,63939.0,4.71,0,pass
Panellus stipticus KUC8834 v1.1,Panst_KUC8834_1_1_AssemblyScaffolds.fasta.gz,Panst_KUC8834_1_1_GeneCatalog_genes_20140710.gff.gz,,53.4,,,,,,15860.0,90462.0,5.70378310214,74602.0,4.7,2,pass
Paracoccidioides brasiliensis Pb03,Parbr1_AssemblyScaffolds.fasta.gz,Parbr1_GeneCatalog_genes_20131018.gff.gz,Parbr1.filtered_proteins.BroadModels.gff3.gz,44.5,7876.0,27450.0,3.48527171153,19574.0,2.49,7876.0,27450.0,3.48527171153,19574.0,2.49,0,pass
Paraconiothyrium sporulosum AP3s5-JAC2a v1.0,Parsp1_AssemblyScaffolds.fasta.gz,Parsp1_GeneCatalog_genes_20141011.gff.gz,,53.4,,,,,,14745.0,39638.0,2.68823329942,24893.0,1.69,0,pass
Patellaria atrata v1.0,Patat1.draft.mito.scaffolds.fasta.gz,Patat1_GeneCatalog_genes_20130514.gff.gz,Patat1.filtered_proteins.FilteredModels1.gff3.gz,27.6,9794.0,29109.0,2.9721257913,19315.0,1.97,9794.0,29109.0,2.9721257913,19315.0,1.97,0,fail
Paxillus ammoniavirescens Pou09.2 v1.0,Paxam1_AssemblyScaffolds.fasta.gz,Paxam1_GeneCatalog_genes_20150425.gff.gz,,50.0,,,,,,13473.0,76567.0,5.68299562087,63094.0,4.68,0,pass
Paxillus involutus ATCC 200175 v1.0,Paxin1_AssemblyScaffolds.fasta.gz,Paxin1_GeneCatalog_genes_20110501.gff.gz,Paxin1.filtered_proteins.FilteredModels1.gff3.gz,50.2,17968.0,89577.0,4.98536286732,71601.0,3.98,17968.0,89577.0,4.98536286732,71609.0,3.99,6,pass
Paxillus rubicundulus Ve08.2h10 v1.0,Paxru1_AssemblyScaffolds.fasta.gz,Paxru1_GeneCatalog_genes_20120726.gff.gz,Paxru1.filtered_proteins.FilteredModels1.gff3.gz,48.0,22065.0,84123.0,3.81250849762,62006.0,2.81,22065.0,84123.0,3.81250849762,62058.0,2.81,0,pass
Talaromyces aculeatus ATCC 10409 v1.0,Penac1_AssemblyScaffolds.fasta.gz,Penac1_GeneCatalog_genes_20140123.gff.gz,Penac1.filtered_proteins.FilteredModels1.gff3.gz,46.6,13793.0,43599.0,3.16095120713,29806.0,2.16,13793.0,43599.0,3.16095120713,29806.0,2.16,1,pass
Penicillium bilaiae ATCC 20851 v1.0,Penbi1_AssemblyScaffolds.fasta.gz,Penbi1_GeneCatalog_genes_20130602.gff.gz,Penbi1.filtered_proteins.FilteredModels1.gff3.gz,47.0,13606.0,40576.0,2.98221372924,26970.0,1.98,13606.0,40576.0,2.98221372924,26970.0,1.98,0,pass
Penicillium brevicompactum v2.0,Penbr2_AssemblyScaffolds.fasta.gz,Penbr2_GeneCatalog_genes_20130810.gff.gz,,49.0,,,,,,11536.0,35633.0,3.08885228849,24097.0,2.09,1,fail
Penicillium brevicompactum AgRF18 v1.0,PenbrAgRF18_1_AssemblyScaffolds.fasta.gz,PenbrAgRF18_1_GeneCatalog_genes_20131217.gff.gz,PenbrAgRF18_1.filtered_proteins.FilteredModels1.gff3.gz,49.3,7183.0,21801.0,3.03508283447,14618.0,2.04,12343.0,37298.0,3.02179372924,24955.0,2.02,1,pass
Penicillium canescens ATCC 10419 v1.0,Penca1_AssemblyScaffolds.fasta.gz,Penca1_GeneCatalog_genes_20130524.gff.gz,Penca1.filtered_proteins.FilteredModels1.gff3.gz,49.1,12374.0,38553.0,3.11564570874,26178.0,2.12,12374.0,38553.0,3.11564570874,26179.0,2.12,0,pass
Penicillium chrysogenum v1.0,Pench1_AssemblyScaffolds.fasta.gz,Pench1_GeneCatalog_genes_20120123.gff.gz,Pench1.filtered_proteins.FilteredModels1.gff3.gz,48.8,11396.0,35513.0,3.11626886627,24117.0,2.12,11396.0,35513.0,3.11626886627,24117.0,2.12,3,pass
Penicillium chrysogenum Wisconsin 54-1255,PenchWisc1_1_AssemblyScaffolds.fasta.gz,PenchWisc1_1_GeneCatalog_genes_20140114.gff.gz,PenchWisc1_1.filtered_proteins.ExternalModels.gff3.gz,49.0,13671.0,41997.0,3.07197717797,28326.0,2.07,13671.0,41997.0,3.07197717797,28326.0,2.07,3,pass
Penicillium digitatum PHI26,Pendi1_AssemblyScaffolds.fasta.gz,Pendi1_GeneCatalog_genes_20131020.gff.gz,Pendi1.filtered_proteins.ExternalModels.gff3.gz,48.9,9118.0,24305.0,2.66560649265,15187.0,1.67,9118.0,24305.0,2.66560649265,15187.0,1.67,8,fail
Penicillium expansum ATCC 24692 v1.0,Penex1_AssemblyScaffolds.fasta.gz,Penex1_GeneCatalog_genes_20130524.gff.gz,Penex1.filtered_proteins.FilteredModels1.gff3.gz,47.4,3749.0,11674.0,3.11389703921,7925.0,2.11,11807.0,37714.0,3.19420682646,25907.0,2.19,8,pass
Penicillium fellutanum ATCC 48694 v1.0,Penfe1_AssemblyScaffolds.fasta.gz,Penfe1_GeneCatalog_genes_20130528.gff.gz,Penfe1.filtered_proteins.FilteredModels1.gff3.gz,48.5,8208.0,25772.0,3.13986354776,17564.0,2.14,11300.0,35298.0,3.12371681416,23998.0,2.12,0,pass
Penicillium glabrum DAOM 239074 v1.0,Pengl1_AssemblyScaffolds.fasta.gz,Pengl1_GeneCatalog_genes_20130524.gff.gz,Pengl1.filtered_proteins.FilteredModels1.gff3.gz,48.3,5720.0,17564.0,3.07062937063,11844.0,2.07,12328.0,37550.0,3.04591174562,25222.0,2.05,0,pass
Penicillium janthinellum ATCC 10455 v1.0,Penja1_AssemblyScaffolds.fasta.gz,Penja1_GeneCatalog_genes_20140203.gff.gz,Penja1.filtered_proteins.FilteredModels1.gff3.gz,51.0,6663.0,20819.0,3.12456851268,14156.0,2.12,12098.0,37102.0,3.06678789883,25004.0,2.07,2,pass
Penicillium lanosocoeruleum ATCC 48919 v1.0,Penla1_AssemblyScaffolds.fasta.gz,Penla1_GeneCatalog_genes_20130529.gff.gz,Penla1.filtered_proteins.FilteredModels1.gff3.gz,48.7,7416.0,23017.0,3.10369471413,15601.0,2.1,10698.0,33120.0,3.09590577678,22422.0,2.1,1,pass
Penicillium oxalicum 114-2,Penox1_AssemblyScaffolds.fasta.gz,Penox1_GeneCatalog_genes_20131211.gff.gz,Penox1.filtered_proteins.ExternalModels.gff3.gz,50.7,9979.0,29452.0,2.95139793566,19473.0,1.95,9979.0,29452.0,2.95139793566,19473.0,1.95,40,fail
Penicillium raistrickii ATCC 10490 v1.0,Penra1_AssemblyScaffolds.fasta.gz,Penra1_GeneCatalog_genes_20140107.gff.gz,Penra1.filtered_proteins.FilteredModels1.gff3.gz,46.6,10210.0,31562.0,3.09128305583,21352.0,2.09,11368.0,35334.0,3.10819845179,23966.0,2.11,1,pass
Periconia macrospinosa DSE2036 v1.0,Perma1_AssemblyScaffolds.fasta.gz,Perma1_GeneCatalog_genes_20141217.gff.gz,,47.2,,,,,,18750.0,49519.0,2.64101333333,30769.0,1.64,0,pass
Phaeoacremonium aleophilum UCRPA7,Phaal1_AssemblyScaffolds.fasta.gz,Phaal1_GeneCatalog_genes_20130924.gff.gz,Phaal1.filtered_proteins.ExternalModels.gff3.gz,49.7,8834.0,24561.0,2.78028073353,15727.0,1.78,8834.0,24561.0,2.78028073353,15727.0,1.78,9,pass
Phanerochaete carnosa HHB-10118-Sp v1.0,Phaca1_AssemblyScaffolds.fasta.gz,Phaca1_GeneCatalog_genes_20101213.gff.gz,Phaca1.filtered_proteins.FilteredModels4.gff3.gz,53.1,13937.0,74759.0,5.36406687235,60819.0,4.36,13937.0,74759.0,5.36406687235,60822.0,4.36,1,pass
Phanerochaete chrysosporium RP-78 v2.2,Phchr2_AssemblyScaffolds.fasta.gz,Phchr2_GeneCatalog_genes_20131210.gff.gz,Phchr2.filtered_proteins.FilteredModels1.gff3.gz,56.8,13602.0,73603.0,5.41118953095,60001.0,4.41,13602.0,73603.0,5.41118953095,60001.0,4.41,6,pass
Phialocephala scopiformis 5WS22E1 v1.0,Phisc1_AssemblyScaffolds.fasta.gz,Phisc1_GeneCatalog_genes_20150213.gff.gz,,47.6,,,,,,18573.0,57092.0,3.07392451408,38519.0,2.07,0,pass
Phlebia brevispora HHB-7030 SS6 v1.0,Phlbr1_AssemblyScaffolds.fasta.gz,Phlbr1_GeneCatalog_genes_20110325.gff.gz,Phlbr1.filtered_proteins.FilteredModels1.gff3.gz,52.0,16170.0,91546.0,5.66147186147,75375.0,4.66,16170.0,91546.0,5.66147186147,75376.0,4.66,0,pass
Phlebiopsis gigantea v1.0,Phlgi1_AssemblyScaffolds.fasta.gz,Phlgi1_GeneCatalog_genes_20110614.gff.gz,Phlgi1.filtered_proteins.FilteredModels2.gff3.gz,54.8,11891.0,71317.0,5.99756118072,59426.0,5.0,11891.0,71317.0,5.99756118072,59426.0,5.0,8,pass
Phoma tracheiphila IPT5 v1.0,Photr1_AssemblyScaffolds.fasta.gz,Photr1_GeneCatalog_genes_20140424.gff.gz,Photr1.filtered_proteins.FilteredModels1.gff3.gz,51.4,8501.0,22996.0,2.70509351841,14495.0,1.71,13209.0,35238.0,2.66772655008,22029.0,1.67,0,pass
Phycomyces blakesleeanus NRRL1555 v2.0,Phycomyces_blakesleeanus_v2_scaffolds.fasta.gz,,Phybl2.filtered_proteins.FilteredModels3.gff3.gz,35.8,1551.0,6986.0,4.50419084462,5435.0,3.5,,,,,,1,pass
Phyllosticta citriasiana v1.0,Phycit1_AssemblyScaffolds.fasta.gz,Phycit1_GeneCatalog_genes_20140925.gff.gz,,53.1,,,,,,11368.0,30766.0,2.7063687544,19398.0,1.71,0,pass
Pichia membranifaciens v2.0,Picme2_AssemblyScaffolds.fasta.gz,Picme2_GeneCatalog_genes_20111110.gff.gz,Picme2.filtered_proteins.FilteredModels1.gff3.gz,45.1,5546.0,6816.0,1.22899386946,1227.0,0.22,5546.0,6816.0,1.22899386946,1270.0,0.23,2,pass
Pichia pastoris,Picpa1_AssemblyScaffolds.fasta.gz,Picpa1_GeneCatalog_genes_20130227.gff.gz,Picpa1.filtered_proteins.ExternalModels.gff3.gz,41.1,5040.0,5612.0,1.11349206349,572.0,0.11,5040.0,5612.0,1.11349206349,572.0,0.11,15,pass
Pichia stipitis v2.0,pichia.AssembledScaffolds.fasta.gz,Pstipitisv2.FrozenGeneCatalog20080115.gff.gz,Picst3.filtered_proteins.GeneCatalog.gff3.gz,41.1,669.0,924.0,1.38116591928,255.0,0.38,5807.0,8390.0,1.44480799036,2583.0,0.44,2,pass
Piedraia hortae v1.1,Pieho1_1_AssemblyScaffolds.fasta.gz,Pieho1_1_GeneCatalog_genes_20130807.gff.gz,Pieho1_1.filtered_proteins.FilteredModels1.gff3.gz,52.2,7572.0,13903.0,1.83610670893,6331.0,0.84,7572.0,13903.0,1.83610670893,6331.0,0.84,0,fail
Piloderma croceum F 1598 v1.0,Pilcr1_AssemblyScaffolds.fasta.gz,Pilcr1_GeneCatalog_genes_20120328.gff.gz,Pilcr1.filtered_proteins.FilteredModels1.gff3.gz,46.3,21583.0,102528.0,4.75040541167,80921.0,3.75,21583.0,102528.0,4.75040541167,80945.0,3.75,6,pass
Piromyces sp. E2 v1.0,PirE2_1_AssemblyScaffolds.fasta.gz,PirE2_1_GeneCatalog_genes_20110421.gff.gz,PirE2_1.filtered_proteins.FilteredModels1.gff3.gz,21.8,14648.0,45229.0,3.08772528673,30577.0,2.09,14648.0,45229.0,3.08772528673,30581.0,2.09,0,pass
Piriformospora indica DSM 11827 from MPI,Pirin1_AssemblyScaffolds.fasta.gz,Pirin1_GeneCatalog_genes_20111203.gff.gz,Pirin1.filtered_proteins.ExternalModels1.gff3.gz,50.7,11767.0,60685.0,5.15721934223,48916.0,4.16,11767.0,60685.0,5.15721934223,48918.0,4.16,0,fail
Pisolithus microcarpus 441 v1.0,Pismi1_AssemblyScaffolds.fasta.gz,Pismi1_GeneCatalog_genes_20120412.gff.gz,Pismi1.filtered_proteins.FilteredModels1.gff3.gz,49.0,21064.0,85126.0,4.04130269654,64041.0,3.04,21064.0,85126.0,4.04130269654,64062.0,3.04,24,pass
Pisolithus tinctorius Marx 270 v1.0,Pisti1_AssemblyScaffolds.fasta.gz,Pisti1_GeneCatalog_genes_20120410.gff.gz,Pisti1.filtered_proteins.FilteredModels1.gff3.gz,48.9,22701.0,93250.0,4.10774855733,70519.0,3.11,22701.0,93250.0,4.10774855733,70549.0,3.11,2,pass
Plectosphaerella cucumerina DS2psM2a2 v1.0,Plecu1_AssemblyScaffolds.fasta.gz,Plecu1_GeneCatalog_genes_20150512.gff.gz,,57.3,,,,,,14254.0,36669.0,2.57254104111,22415.0,1.57,0,pass
Pleurotus ostreatus PC15 v2.0,PleosPC15_2_Assembly_scaffolds.fasta.gz,,PleosPC15_2.filtered_proteins.FilteredModels1.gff3.gz,50.9,12330.0,75035.0,6.08556366586,62704.0,5.09,,,,,,2,pass
Pleurotus ostreatus PC9 v1.0,PleosPC9_1_Assembly_scaffolds.fasta.gz,,PleosPC9_1.filtered_proteins.Filteredmodels2.gff3.gz,50.9,12206.0,74225.0,6.08102572505,62015.0,5.08,,,,,,2,pass
Pleomassaria siparia v1.0,Plesi1_AssemblyScaffolds.fasta.gz,Plesi1_GeneCatalog_genes_20130603.gff.gz,Plesi1.filtered_proteins.FilteredModels1.gff3.gz,47.4,9079.0,25744.0,2.8355545765,16665.0,1.84,13486.0,37895.0,2.80995106036,24409.0,1.81,0,pass
Plicaturopsis crispa v1.0,Plicr1_AssemblyScaffolds.fasta.gz,Plicr1_GeneCatalog_genes_20111115.gff.gz,Plicr1.filtered_proteins.FilteredModels1.gff3.gz,53.7,13626.0,79621.0,5.84331425216,65978.0,4.84,13626.0,79621.0,5.84331425216,65995.0,4.84,0,pass
Pneumocystis jirovecii,Pneji1_AssemblyScaffolds.fasta.gz,Pneji1_GeneCatalog_genes_20130607.gff.gz,Pneji1.filtered_proteins.ExternalModels.gff3.gz,28.4,3520.0,20191.0,5.73607954545,16671.0,4.74,3520.0,20191.0,5.73607954545,16671.0,4.74,10,pass
Podospora anserina S mat+,Podan2_AssemblyScaffolds.fasta.gz,Podan2_GeneCatalog_genes_20140114.gff.gz,Podan2.filtered_proteins.GenoscopeModels.gff3.gz,52.2,1520.0,3669.0,2.41381578947,2147.0,1.41,3520.0,20191.0,5.73607954545,16671.0,4.74,7,fail
Polyporus arcularius v1.0,Polar1_AssemblyScaffolds.fasta.gz,Polar1_GeneCatalog_genes_20130201.gff.gz,Polar1.filtered_proteins.FilteredModels1.gff3.gz,57.0,17525.0,92365.0,5.27047075606,74840.0,4.27,17525.0,92365.0,5.27047075606,74840.0,4.27,0,pass
Polyporus brumalis BRFM 1820 v1.0,Polbr1_AssemblyScaffolds.fasta.gz,Polbr1_GeneCatalog_genes_20150501.gff.gz,,57.1,,,,,,18244.0,95515.0,5.23541986406,77271.0,4.24,0,pass
Polychaeton citri v1.0,Polci1_AssemblyScaffolds.fasta.gz,Polci1_GeneCatalog_genes_20130311.gff.gz,Polci1.filtered_proteins.FilteredModels1.gff3.gz,51.5,10582.0,22439.0,2.12048762049,11857.0,1.12,10582.0,22439.0,2.12048762049,11857.0,1.12,0,pass
Polyplosphaeria fusca CBS 125425 v1.0,Polfu1_AssemblyScaffolds.fasta.gz,Polfu1_GeneCatalog_genes_20140813.gff.gz,,53.3,,,,,,15194.0,40882.0,2.6906673687,25688.0,1.69,0,pass
,,Pospl1.filtered_proteins.FrozenGeneCatalog_20090305.gff3.gz,,,,,,,,15194.0,40882.0,2.6906673687,25688.0,1.69,0,
Postia placenta MAD-698-R-SB12 v1.0,PosplRSB12_1_AssemblyScaffolds.fasta.gz,PosplRSB12_1_GeneCatalog_genes_20111103.gff.gz,PosplRSB12_1.filtered_proteins.FilteredModels1.gff3.gz,53.8,12541.0,78157.0,6.23211865083,65610.0,5.23,12541.0,78157.0,6.23211865083,65616.0,5.23,3,pass
Pseudozyma antarctica T-34,Psean1_1_AssemblyScaffolds.fasta.gz,Psean1_1_GeneCatalog_genes_20140109.gff.gz,Psean1_1.filtered_proteins.ExternalModels.gff3.gz,61.1,6640.0,11452.0,1.72469879518,4812.0,0.72,6640.0,11452.0,1.72469879518,4812.0,0.72,0,pass
Pseudozyma hubeiensis SY62,Psehu1_AssemblyScaffolds.fasta.gz,Psehu1_GeneCatalog_genes_20130926.gff.gz,Psehu1.filtered_proteins.ExternalModels.gff3.gz,56.5,7472.0,10953.0,1.46587259101,3481.0,0.47,7472.0,10953.0,1.46587259101,3481.0,0.47,0,pass
Pseudovirgaria hyperparasitica CBS 121739 v1.0,Psehy1_AssemblyScaffolds.fasta.gz,Psehy1_GeneCatalog_genes_20140829.gff.gz,,47.5,,,,,,11232.0,30682.0,2.73165954416,19450.0,1.73,0,pass
Puccinia graminis,Puccinia_graminis.unmasked.fasta.gz,,Pucgr1.filtered_proteins.BroadModels1.gff3.gz,43.4,684.0,3301.0,4.82602339181,2617.0,3.83,,,,,,0,fail
Puccinia striiformis f. sp. tritici PST-130 ,Pucst1_AssemblyScaffolds.fasta.gz,Pucst1_GeneCatalog_genes_20130920.gff.gz,Pucst1.filtered_proteins.ExternalModels.gff3.gz,44.4,,,,,,18021.0,68760.0,3.81554852672,50739.0,2.82,61,pass
Punctularia strigosozonata v1.0,Punst1_AssemblyScaffolds.fasta.gz,Punst1_GeneCatalog_genes_20101026.gff.gz,Punst1.filtered_proteins.FilteredModels1.gff3.gz,55.2,11538.0,71843.0,6.22664239903,60304.0,5.23,11538.0,71843.0,6.22664239903,60305.0,5.23,9,pass
Pycnoporus cinnabarinus BRFM 137,Pycci1_AssemblyScaffolds.fasta.gz,Pycci1_GeneCatalog_genes_20140109.gff.gz,Pycci1.filtered_proteins.ExternalModels.gff3.gz,55.7,10442.0,61298.0,5.87033135415,50856.0,4.87,10442.0,61298.0,5.87033135415,50856.0,4.87,0,fail
Pycnoporus coccineus BRFM 310 v1.0,Pycco1_AssemblyScaffolds.fasta.gz,Pycco1_GeneCatalog_genes_20140114.gff.gz,,56.6,,,,,,12690.0,74658.0,5.88321513002,61968.0,4.88,46,pass
Pycnoporus coccineus CIRM1662,Pycco1662_1_AssemblyScaffolds.fasta.gz,Pycco1662_1_GeneCatalog_genes_20140607.gff.gz,Pycco1662_1.filtered_proteins.FilteredModels1.gff3.gz,56.5,12798.0,74601.0,5.82911392405,61803.0,4.83,12798.0,74601.0,5.82911392405,61803.0,4.83,46,pass
Pycnoporus sanguineus BRFM 1264 v1.0,Pycsa1_AssemblyScaffolds.fasta.gz,Pycsa1_GeneCatalog_genes_20140123.gff.gz,,56.6,,,,,,14165.0,79114.0,5.58517472644,64949.0,4.59,16,pass
Pyronema confluens CBS100304,Pyrco1_AssemblyScaffolds.fasta.gz,Pyrco1_GeneCatalog_genes_20131110.gff.gz,Pyrco1.filtered_proteins.ExternalModels.gff3.gz,47.8,13367.0,35901.0,2.68579337174,22534.0,1.69,13367.0,35901.0,2.68579337174,22534.0,1.69,6,pass
Pyrenochaeta sp. DS3sAY3a v1.0,Pyrsp1_AssemblyScaffolds.fasta.gz,Pyrsp1_GeneCatalog_genes_20141006.gff.gz,,51.2,,,,,,14995.0,41170.0,2.74558186062,26175.0,1.75,0,pass
Pyrenophora tritici-repentis,Pyrenophora_tritici_repentis_unmasked_assembly.fasta.gz,,Pyrtr1.filtered_proteins.broadModels.gff3.gz,51.0,12141.0,32671.0,2.69096450045,20530.0,1.69,,,,,,0,pass
Pyrenophora teres f. teres,Pyrtt1_AssemblyScaffolds.fasta.gz,Pyrtt1_GeneCatalog_genes_20110408.gff.gz,Pyrtt1.filtered_proteins.ExternalModels.gff3.gz,50.9,11799.0,29546.0,2.50411051784,17747.0,1.5,11799.0,29546.0,2.50411051784,17747.0,1.5,0,pass
Ramaria rubella (R. acris) UT-36052-T v1.0,Ramac1_AssemblyScaffolds.fasta.gz,Ramac1_GeneCatalog_genes_20140310.gff.gz,Ramac1.filtered_proteins.FilteredModels5.gff3.gz,45.8,19287.0,106579.0,5.52595012184,87291.0,4.53,19287.0,106579.0,5.52595012184,87292.0,4.53,0,fail
Ramicandelaber brevisporus CBS 109374 v1.0,Rambr1_AssemblyScaffolds.fasta.gz,Rambr1_GeneCatalog_genes_20140929.gff.gz,,49.0,,,,,,9281.0,13710.0,1.47721150738,4429.0,0.48,0,pass
Rhizopus microsporus var. chinensis CCTCC M201021,Rhich1_AssemblyScaffolds.fasta.gz,Rhich1_GeneCatalog_genes_20131210.gff.gz,Rhich1.filtered_proteins.ExternalModels.gff3.gz,36.9,17676.0,80150.0,4.53439692238,62474.0,3.53,17676.0,80150.0,4.53439692238,62474.0,3.53,0,pass
Rhizoscyphus ericae UAMH 7357 v1.0,Rhier1_AssemblyScaffolds.fasta.gz,Rhier1_GeneCatalog_genes_20141012.gff.gz,,41.5,,,,,,16784.0,50616.0,3.01572926597,33832.0,2.02,0,pass
